make,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
vauxhall, Corsa,2017,7199,Manual,34008,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8599,Manual,6390,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7800,Manual,24207,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,7799,Manual,16970,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8599,Manual,8695,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,9699,Automatic,9782,Petrol,145,47.9,1.4
vauxhall, Corsa,2018,8995,Manual,1695,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7999,Manual,14170,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,9250,Manual,11708,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8099,Manual,17267,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,8499,Manual,15684,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9699,Automatic,9017,Petrol,145,39.8,1.4
vauxhall, Corsa,2018,7699,Manual,14160,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8199,Manual,18414,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8499,Manual,7500,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7499,Manual,13448,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7699,Manual,25040,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7899,Manual,27368,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,8499,Automatic,11741,Petrol,145,47.9,1.4
vauxhall, Corsa,2017,7691,Manual,19106,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10998,Manual,7092,Petrol,150,44.8,1.4
vauxhall, Corsa,2017,7991,Manual,15913,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7531,Manual,32491,Petrol,145,54.3,1.4
vauxhall, Corsa,2019,9798,Manual,7134,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,10998,Manual,9608,Petrol,150,44.8,1.4
vauxhall, Corsa,2019,9798,Manual,8361,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,7601,Manual,20001,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,9990,Manual,2125,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7550,Manual,33417,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7252,Manual,23390,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9990,Manual,1821,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9990,Manual,1877,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9990,Manual,1806,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9990,Manual,3181,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9990,Manual,1861,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,9221,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,4401,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,9699,Manual,11267,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,8449,Manual,11695,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9990,Manual,2116,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8999,Manual,12232,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7799,Manual,12388,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9199,Manual,14569,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9799,Manual,8558,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10498,Automatic,4951,Petrol,150,39.8,1.4
vauxhall, Corsa,2015,9798,Automatic,15894,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,9498,Manual,6550,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9049,Manual,15000,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8949,Manual,7685,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8599,Manual,22937,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8599,Manual,17335,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8699,Manual,10777,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7399,Manual,18799,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9799,Manual,4702,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8499,Manual,21000,Petrol,145,55.4,1.4
vauxhall, Corsa,2015,7699,Automatic,39000,Petrol,150,47.1,1.4
vauxhall, Corsa,2019,8949,Manual,15218,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8999,Manual,13518,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,10194,Manual,2732,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7999,Manual,15336,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7999,Manual,5305,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7699,Manual,14936,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7699,Manual,20623,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8000,Manual,14867,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,7500,Manual,6836,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10000,Manual,13,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7991,Manual,17445,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,8890,Manual,5014,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8625,Manual,7141,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8870,Manual,5441,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8750,Manual,8451,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8650,Manual,8060,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8700,Manual,7148,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8750,Manual,4594,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7250,Manual,14331,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8000,Manual,32106,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10498,Manual,9080,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,8495,Manual,7822,Petrol,150,55.4,1.4
vauxhall, Corsa,2016,8060,Automatic,33938,Petrol,145,47.9,1.4
vauxhall, Corsa,2018,7500,Manual,8248,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7500,Manual,11863,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8682,Manual,11543,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,6990,Manual,24586,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9658,Manual,14700,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,11298,Automatic,4436,Petrol,145,47.1,1.4
vauxhall, Corsa,2015,9998,Automatic,8266,Petrol,150,47.9,1.4
vauxhall, Corsa,2017,6298,Manual,40407,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,8998,Manual,13308,Petrol,150,54.3,1.4
vauxhall, Corsa,2017,7199,Manual,21149,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,12799,Automatic,3389,Petrol,150,39.8,1.4
vauxhall, Corsa,2018,7999,Manual,10285,Petrol,150,55.4,1.4
vauxhall, Corsa,2017,7099,Manual,19615,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,9991,Manual,12201,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,9991,Manual,13930,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7999,Manual,8979,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8499,Manual,14167,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,8499,Manual,6481,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8399,Manual,12771,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8399,Manual,9032,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7299,Manual,17000,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8499,Manual,15576,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8299,Manual,10590,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,8499,Manual,14140,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7199,Manual,27000,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7820,Manual,13120,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9990,Manual,1658,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7870,Manual,20526,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10130,Manual,13242,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8499,Manual,16628,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,8552,Manual,18783,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7225,Manual,21673,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9991,Manual,1895,Petrol,145,43.5,1.4
vauxhall, Corsa,2016,8991,Automatic,21089,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,10995,Manual,5000,Petrol,145,44.8,1.4
vauxhall, Corsa,2017,7498,Manual,21475,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9250,Manual,7366,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,10670,Automatic,16391,Petrol,145,47.1,1.4
vauxhall, Corsa,2019,10998,Manual,7842,Petrol,150,44.8,1.4
vauxhall, Corsa,2017,6491,Manual,33799,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,11157,Manual,100,Petrol,145,44.8,1.4
vauxhall, Corsa,2019,10998,Manual,5609,Petrol,150,44.8,1.4
vauxhall, Corsa,2017,6999,Manual,40804,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7799,Manual,15828,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7499,Manual,24752,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8700,Manual,7351,Petrol,145,54.3,1.4
vauxhall, Corsa,2019,10990,Manual,1167,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10490,Manual,1197,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8500,Manual,8500,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9210,Manual,6265,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7899,Manual,19765,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10999,Manual,3085,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,6999,Manual,25646,Petrol,150,54.3,1.4
vauxhall, Corsa,2018,7899,Manual,15024,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7700,Manual,15887,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,10699,Automatic,16897,Petrol,145,39.8,1.4
vauxhall, Corsa,2019,7950,Manual,8291,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7799,Manual,10295,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8700,Manual,18785,Petrol,145,43.5,1.4
vauxhall, Corsa,2016,8995,Automatic,12623,Petrol,150,47.9,1.4
vauxhall, Corsa,2018,9299,Manual,7098,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8900,Manual,9985,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,6799,Manual,28543,Petrol,150,55.4,1.4
vauxhall, Corsa,2017,6699,Manual,43116,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,10570,Automatic,7888,Petrol,145,39.8,1.4
vauxhall, Corsa,2019,10999,Manual,5900,Petrol,145,44.8,1.4
vauxhall, Corsa,2019,7850,Manual,10789,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,7950,Manual,8261,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7800,Manual,11109,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9000,Manual,16734,Petrol,145,54.3,1.4
vauxhall, Corsa,2017,7499,Manual,19034,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8499,Manual,12500,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,8399,Manual,16886,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,7699,Manual,17200,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8999,Manual,10289,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1593,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,497,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8810,Manual,6195,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8700,Manual,6461,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8700,Manual,7416,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8700,Manual,8092,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8700,Manual,10532,Petrol,145,54.3,1.4
vauxhall, Corsa,2019,8699,Manual,15845,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7195,Manual,11675,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9250,Manual,7160,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,9526,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8578,Manual,13337,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9375,Manual,8221,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,9164,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,8773,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8560,Manual,7614,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8740,Manual,2352,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8620,Manual,5375,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,6860,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7899,Manual,15339,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7499,Manual,18367,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7999,Manual,17938,Petrol,145,54.3,1.4
vauxhall, Corsa,2017,10491,Automatic,24927,Petrol,145,47.9,1.4
vauxhall, Corsa,2018,9250,Manual,7899,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,8598,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9250,Manual,8623,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8190,Manual,18601,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8270,Manual,11209,Petrol,145,54.3,1.4
vauxhall, Corsa,2019,12420,Manual,12959,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,372,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10180,Manual,2278,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,11420,Automatic,6389,Petrol,145,47.1,1.4
vauxhall, Corsa,2018,8405,Manual,17243,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,11095,Manual,8346,Petrol,145,44.8,1.4
vauxhall, Corsa,2019,10498,Manual,9791,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,7896,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,10698,Manual,1858,Petrol,150,44.8,1.4
vauxhall, Corsa,2017,7998,Manual,37273,Petrol,145,54.3,1.4
vauxhall, Corsa,2016,9998,Automatic,15267,Petrol,145,47.9,1.4
vauxhall, Corsa,2017,6995,Manual,35028,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,9995,Manual,9817,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9995,Manual,5298,Petrol,145,44.8,1.4
vauxhall, Corsa,2017,7990,Manual,22013,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,8100,Manual,15423,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,11095,Automatic,8831,Petrol,150,47.9,1.4
vauxhall, Corsa,2018,9490,Manual,9519,Petrol,145,43.5,1.4
vauxhall, Corsa,2016,10298,Automatic,976,Petrol,145,47.9,1.4
vauxhall, Corsa,2018,8690,Manual,8988,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,10590,Manual,5,Petrol,150,44.8,1.4
vauxhall, Corsa,2019,10590,Manual,7573,Petrol,150,44.8,1.4
vauxhall, Corsa,2018,9582,Manual,4455,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8495,Manual,15678,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10500,Manual,6262,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,9990,Manual,4557,Petrol,145,44.8,1.4
vauxhall, Corsa,2019,10977,Manual,4,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10995,Manual,5000,Petrol,150,44.8,1.4
vauxhall, Corsa,2019,10295,Automatic,5728,Petrol,145,39.8,1.4
vauxhall, Corsa,2017,7695,Manual,26813,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10995,Manual,2800,Petrol,145,44.8,1.4
vauxhall, Corsa,2017,8000,Manual,21799,Petrol,145,55.4,1.4
vauxhall, Corsa,2016,11000,Automatic,17074,Petrol,145,47.9,1.4
vauxhall, Corsa,2016,11000,Automatic,3315,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,10000,Manual,6995,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,10625,Manual,14059,Petrol,150,49.6,1.4
vauxhall, Corsa,2017,8140,Manual,23244,Petrol,145,54.3,1.4
vauxhall, Corsa,2015,8750,Automatic,19205,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,11000,Manual,1134,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9996,Manual,6658,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10646,Manual,3895,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,8999,Manual,9822,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1019,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,9700,Manual,16880,Petrol,145,49.6,1.4
vauxhall, Corsa,2016,9090,Automatic,29772,Petrol,145,47.9,1.4
vauxhall, Corsa,2017,7575,Manual,6222,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8995,Manual,11500,Petrol,145,54.3,1.4
vauxhall, Corsa,2019,9629,Manual,1414,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10657,Manual,2007,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,193,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,899,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1087,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1376,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1225,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10490,Manual,767,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10490,Manual,882,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,258,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,10090,Manual,9226,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7495,Manual,32145,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,10990,Manual,10350,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10990,Manual,1669,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,11090,Manual,2000,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,6982,Manual,31179,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,11290,Automatic,9878,Petrol,145,47.1,1.4
vauxhall, Corsa,2019,8900,Manual,3668,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8500,Manual,5350,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8300,Manual,5379,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7595,Manual,18670,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9576,Manual,6200,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,10498,Automatic,16425,Petrol,150,47.9,1.4
vauxhall, Corsa,2017,7695,Manual,18066,Petrol,150,55.4,1.4
vauxhall, Corsa,2017,8400,Manual,18464,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8433,Manual,17946,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8400,Manual,13495,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7698,Manual,39629,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10999,Manual,1261,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,9905,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,6950,Manual,21041,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10999,Automatic,14142,Petrol,145,39.8,1.4
vauxhall, Corsa,2019,10200,Manual,7387,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,10999,Manual,2011,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,10440,Manual,6200,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7400,Manual,25393,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7500,Manual,11990,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8995,Manual,13841,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8895,Manual,12988,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,8495,Manual,16000,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8100,Manual,13212,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,11600,Automatic,3886,Petrol,145,47.9,1.4
vauxhall, Corsa,2016,8500,Automatic,8889,Petrol,145,47.9,1.4
vauxhall, Corsa,2018,9250,Manual,10470,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8271,Manual,15612,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,7649,Manual,25734,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,11250,Automatic,2679,Petrol,145,39.8,1.4
vauxhall, Corsa,2018,10990,Automatic,11833,Petrol,145,39.8,1.4
vauxhall, Corsa,2019,10499,Manual,3130,Petrol,150,43.5,1.4
vauxhall, Corsa,2018,7591,Manual,12987,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,10698,Manual,12061,Petrol,150,44.8,1.4
vauxhall, Corsa,2018,9681,Manual,11983,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,11964,Automatic,15191,Petrol,145,39.8,1.4
vauxhall, Corsa,2017,6495,Manual,42274,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,9249,Manual,35507,Petrol,145,49.6,1.4
vauxhall, Corsa,2018,7300,Manual,14596,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9991,Manual,13677,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7498,Manual,22501,Petrol,150,55.4,1.4
vauxhall, Corsa,2016,8998,Automatic,30439,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,10998,Manual,9183,Petrol,150,44.8,1.4
vauxhall, Corsa,2019,10998,Manual,7485,Petrol,150,44.8,1.4
vauxhall, Corsa,2017,7500,Manual,40319,Petrol,150,54.3,1.4
vauxhall, Corsa,2019,9995,Automatic,3500,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,7495,Manual,23492,Petrol,150,55.4,1.4
vauxhall, Corsa,2015,9995,Automatic,14500,Petrol,145,47.9,1.4
vauxhall, Corsa,2016,10000,Automatic,12574,Petrol,150,47.9,1.4
vauxhall, Corsa,2017,8699,Manual,26252,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,10698,Automatic,5491,Petrol,150,39.8,1.4
vauxhall, Corsa,2017,7699,Manual,24337,Petrol,150,55.4,1.4
vauxhall, Corsa,2017,9995,Automatic,14012,Petrol,150,47.9,1.4
vauxhall, Corsa,2018,8361,Manual,9079,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,8208,Manual,12473,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,6725,Manual,28299,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7970,Manual,16626,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,10900,Manual,11000,Petrol,145,48.7,1.4
vauxhall, Corsa,2017,8541,Manual,5841,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8020,Manual,16442,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,11529,Manual,124,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,11529,Manual,9181,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,8760,Manual,1797,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,8050,Manual,6929,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,8780,Manual,10100,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8980,Manual,11423,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,9271,Automatic,24598,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,8640,Manual,4504,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,9211,Manual,8573,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7191,Manual,11868,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,7811,Manual,17060,Petrol,145,54.3,1.4
vauxhall, Corsa,2017,8081,Manual,13050,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,11529,Manual,2850,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,10390,Automatic,11398,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,10498,Manual,8203,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,12498,Manual,22,Petrol,145,43.5,1.4
vauxhall, Corsa,2018,7399,Manual,28408,Petrol,150,55.4,1.4
vauxhall, Corsa,2017,7992,Manual,24017,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,8831,Manual,15216,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,11782,Automatic,1751,Petrol,145,47.1,1.4
vauxhall, Corsa,2017,7995,Manual,15000,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9498,Manual,10,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9999,Manual,6897,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10698,Manual,2840,Petrol,150,43.5,1.4
vauxhall, Corsa,2015,8298,Automatic,27992,Petrol,145,47.9,1.4
vauxhall, Corsa,2017,7998,Manual,14257,Petrol,150,55.4,1.4
vauxhall, Corsa,2018,8807,Manual,8200,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,8091,Manual,16820,Petrol,145,55.4,1.4
vauxhall, Corsa,2017,8100,Manual,10144,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,9900,Manual,2885,Petrol,150,43.5,1.4
vauxhall, Corsa,2019,10498,Manual,9567,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7510,Manual,14782,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,10500,Manual,2709,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9900,Manual,14692,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,9900,Automatic,12408,Petrol,150,47.9,1.4
vauxhall, Corsa,2017,8620,Manual,15956,Petrol,145,54.3,1.4
vauxhall, Corsa,2018,10500,Manual,11275,Petrol,145,49.6,1.4
vauxhall, Corsa,2018,9250,Manual,7222,Petrol,150,43.5,1.4
vauxhall, Corsa,2017,7500,Manual,17400,Petrol,150,55.4,1.4
vauxhall, Corsa,2019,8890,Manual,3487,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8630,Manual,4811,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9991,Manual,1234,Petrol,145,43.5,1.4
vauxhall, Corsa,2017,6600,Manual,30390,Petrol,145,55.4,1.4
vauxhall, Corsa,2018,8100,Manual,14268,Petrol,145,55.4,1.4
vauxhall, Corsa,2019,8590,Manual,6341,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,8470,Manual,8047,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,9998,Manual,12753,Petrol,145,43.5,1.4
vauxhall, Corsa,2019,10698,Manual,10770,Petrol,150,44.8,1.4
vauxhall, Corsa,2015,10800,Automatic,4648,Petrol,145,47.9,1.4
vauxhall, Corsa,2019,10698,Manual,11008,Petrol,150,44.8,1.4
vauxhall, Corsa,2016,9691,Automatic,20014,Petrol,145,47.9,1.4
